project,issuekey,issuetype,from_flow_id,to_flow_id,cycle,rolling_cycle
BBSDEV,BBSDEV-18221,Task,3010003,4000006,,10.0
BBSDEV,BBSDEV-18222,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18222,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18222,Task,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18222,Task,3010003,4000006,,0.0
BBSDEV,BBSDEV-18223,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18223,Task,1000001,2010014,1.0,1.0
BBSDEV,BBSDEV-18223,Task,2010014,3010003,4.0,5.0
BBSDEV,BBSDEV-18223,Task,3010003,4000006,,5.0
BBSDEV,BBSDEV-18226,Task,,1000001,77.0,77.0
BBSDEV,BBSDEV-18226,Task,1000001,2000006,,77.0
BBSDEV,BBSDEV-18230,Bug,,1015900,12.0,12.0
BBSDEV,BBSDEV-18230,Bug,1015900,2000001,14.0,26.0
BBSDEV,BBSDEV-18230,Bug,2000001,3010014,0.0,26.0
BBSDEV,BBSDEV-18230,Bug,3010014,4010003,0.0,26.0
BBSDEV,BBSDEV-18230,Bug,4010003,5012101,1.0,27.0
BBSDEV,BBSDEV-18230,Bug,5012101,6000006,,27.0
BBSDEV,BBSDEV-18231,Task,,1000001,28.0,28.0
BBSDEV,BBSDEV-18231,Task,1000001,2000006,,28.0
BBSDEV,BBSDEV-18239,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18239,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-18239,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-18239,Bug,3010014,4010003,0.0,0.0
BBSDEV,BBSDEV-18239,Bug,4010003,5000006,,0.0
BBSDEV,BBSDEV-18240,Improvement,,1000001,87.0,87.0
BBSDEV,BBSDEV-18240,Improvement,1000001,2010006,0.0,87.0
BBSDEV,BBSDEV-18240,Improvement,2010006,3000001,,87.0
BBSDEV,BBSDEV-18242,Task,,1015900,0.0,0.0
BBSDEV,BBSDEV-18242,Task,1015900,2000001,5.0,5.0
BBSDEV,BBSDEV-18242,Task,2000001,3010014,0.0,5.0
BBSDEV,BBSDEV-18242,Task,3010014,4010003,1.0,6.0
BBSDEV,BBSDEV-18242,Task,4010003,5000006,,6.0
BBSDEV,BBSDEV-18245,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18245,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18245,Task,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18245,Task,3010003,4000006,,0.0
BBSDEV,BBSDEV-18246,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18246,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18246,Task,2010014,3010003,18.0,18.0
BBSDEV,BBSDEV-18246,Task,3010003,4000006,,18.0
BBSDEV,BBSDEV-18247,Improvement,,1000001,0.0,0.0
BBSDEV,BBSDEV-18247,Improvement,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18247,Improvement,2010014,3010003,2.0,2.0
BBSDEV,BBSDEV-18247,Improvement,3010003,4012101,0.0,2.0
BBSDEV,BBSDEV-18247,Improvement,4012101,5000006,,2.0
BBSDEV,BBSDEV-18248,Improvement,,1000001,0.0,0.0
BBSDEV,BBSDEV-18248,Improvement,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18248,Improvement,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18248,Improvement,3010003,4012101,1.0,1.0
BBSDEV,BBSDEV-18248,Improvement,4012101,5000006,,1.0
BBSDEV,BBSDEV-18249,Improvement,,1000001,0.0,0.0
BBSDEV,BBSDEV-18249,Improvement,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18249,Improvement,2010014,3010003,2.0,2.0
BBSDEV,BBSDEV-18249,Improvement,3010003,4012101,0.0,2.0
BBSDEV,BBSDEV-18249,Improvement,4012101,5000006,,2.0
BBSDEV,BBSDEV-18252,Task,,1000001,3.0,3.0
BBSDEV,BBSDEV-18252,Task,1000001,2010014,0.0,3.0
BBSDEV,BBSDEV-18252,Task,2010014,3010003,14.0,17.0
BBSDEV,BBSDEV-18252,Task,3010003,4000006,,17.0
BBSDEV,BBSDEV-18254,Task,,1000001,170.0,170.0
BBSDEV,BBSDEV-18254,Task,1000001,2000006,,170.0
BBSDEV,BBSDEV-18259,Improvement,,1000001,7.0,7.0
BBSDEV,BBSDEV-18259,Improvement,1000001,2000006,,7.0
BBSDEV,BBSDEV-18261,Task,,1000001,184.0,184.0
BBSDEV,BBSDEV-18261,Task,1000001,2000006,,184.0
BBSDEV,BBSDEV-18263,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18263,Task,1000001,2010014,2.0,2.0
BBSDEV,BBSDEV-18263,Task,2010014,3000006,,2.0
BBSDEV,BBSDEV-18265,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18265,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-18265,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-18265,Bug,3010014,4010003,2.0,2.0
BBSDEV,BBSDEV-18265,Bug,4010003,5012101,1.0,3.0
BBSDEV,BBSDEV-18265,Bug,5012101,6000006,,3.0
BBSDEV,BBSDEV-18267,Task,,1000001,24.0,24.0
BBSDEV,BBSDEV-18267,Task,1000001,2000006,,24.0
BBSDEV,BBSDEV-18271,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18271,Bug,1015900,2000001,1.0,1.0
BBSDEV,BBSDEV-18271,Bug,2000001,3010014,0.0,1.0
BBSDEV,BBSDEV-18271,Bug,3010014,4010003,0.0,1.0
BBSDEV,BBSDEV-18271,Bug,4010003,5000006,,1.0
BBSDEV,BBSDEV-18272,Epic,,1010006,108.0,108.0
BBSDEV,BBSDEV-18272,Epic,1010006,2014002,,108.0
BBSDEV,BBSDEV-18274,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18274,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18274,Task,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18274,Task,3010003,4012101,0.0,0.0
BBSDEV,BBSDEV-18274,Task,4012101,5000006,,0.0
BBSDEV,BBSDEV-18277,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18277,Task,1000001,2010014,6.0,6.0
BBSDEV,BBSDEV-18277,Task,2010014,3010003,0.0,6.0
BBSDEV,BBSDEV-18277,Task,3010003,4012101,0.0,6.0
BBSDEV,BBSDEV-18277,Task,4012101,5000006,,6.0
BBSDEV,BBSDEV-18278,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18278,Bug,1015900,2000001,19.0,19.0
BBSDEV,BBSDEV-18278,Bug,2000001,3010014,0.0,19.0
BBSDEV,BBSDEV-18278,Bug,3010014,4010003,3.0,22.0
BBSDEV,BBSDEV-18278,Bug,4010003,5000006,,22.0
BBSDEV,BBSDEV-18279,Task,,1000001,28.0,28.0
BBSDEV,BBSDEV-18279,Task,1000001,2010014,0.0,28.0
BBSDEV,BBSDEV-18279,Task,2010014,3010003,5.0,33.0
BBSDEV,BBSDEV-18279,Task,3010003,4000006,,33.0
BBSDEV,BBSDEV-18284,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18284,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18284,Task,2010014,3010003,5.0,5.0
BBSDEV,BBSDEV-18284,Task,3010003,4000006,,5.0
BBSDEV,BBSDEV-18286,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18286,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-18286,Bug,2000001,3000006,,0.0
BBSDEV,BBSDEV-18289,Improvement,,1000001,137.0,137.0
BBSDEV,BBSDEV-18289,Improvement,1000001,2010014,0.0,137.0
BBSDEV,BBSDEV-18289,Improvement,2010014,3010003,7.0,144.0
BBSDEV,BBSDEV-18289,Improvement,3010003,4000006,,144.0
BBSDEV,BBSDEV-18290,Improvement,,1000001,223.0,223.0
BBSDEV,BBSDEV-18290,Improvement,1000001,2010014,20.0,243.0
BBSDEV,BBSDEV-18290,Improvement,2010014,3010003,1.0,244.0
BBSDEV,BBSDEV-18290,Improvement,3010003,4000006,,244.0
BBSDEV,BBSDEV-18291,Improvement,,1000001,68.0,68.0
BBSDEV,BBSDEV-18291,Improvement,1000001,2000006,,68.0
BBSDEV,BBSDEV-18292,Improvement,,1000001,27.0,27.0
BBSDEV,BBSDEV-18292,Improvement,1000001,2010014,0.0,27.0
BBSDEV,BBSDEV-18292,Improvement,2010014,3010003,5.0,32.0
BBSDEV,BBSDEV-18292,Improvement,3010003,4000006,,32.0
BBSDEV,BBSDEV-18295,Task,,1000001,32.0,32.0
BBSDEV,BBSDEV-18295,Task,1000001,2010014,14.0,46.0
BBSDEV,BBSDEV-18295,Task,2010014,3010006,,46.0
BBSDEV,BBSDEV-18299,Improvement,,1000001,0.0,0.0
BBSDEV,BBSDEV-18299,Improvement,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18299,Improvement,2010014,3010003,10.0,10.0
BBSDEV,BBSDEV-18299,Improvement,3010003,4000006,,10.0
BBSDEV,BBSDEV-18302,Task,,1015900,0.0,0.0
BBSDEV,BBSDEV-18302,Task,1015900,2000001,,0.0
BBSDEV,BBSDEV-18304,Task,,1000001,12.0,12.0
BBSDEV,BBSDEV-18304,Task,1000001,2010014,4.0,16.0
BBSDEV,BBSDEV-18304,Task,2010014,3010003,1.0,17.0
BBSDEV,BBSDEV-18304,Task,3010003,4000006,,17.0
BBSDEV,BBSDEV-18319,Task,,1000001,1.0,1.0
BBSDEV,BBSDEV-18319,Task,1000001,2010014,5.0,6.0
BBSDEV,BBSDEV-18319,Task,2010014,3000006,,6.0
BBSDEV,BBSDEV-18320,Bug,,1015900,6.0,6.0
BBSDEV,BBSDEV-18320,Bug,1015900,2000006,,6.0
BBSDEV,BBSDEV-18332,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18332,Epic,1010006,2014003,0.0,0.0
BBSDEV,BBSDEV-18332,Epic,2014003,3014000,79.0,79.0
BBSDEV,BBSDEV-18332,Epic,3014000,4016800,,79.0
BBSDEV,BBSDEV-18333,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18333,Epic,1010006,2014003,21.0,21.0
BBSDEV,BBSDEV-18333,Epic,2014003,3014000,27.0,48.0
BBSDEV,BBSDEV-18333,Epic,3014000,4014002,0.0,48.0
BBSDEV,BBSDEV-18333,Epic,4014002,5014000,16.0,64.0
BBSDEV,BBSDEV-18333,Epic,5014000,6016800,53.0,117.0
BBSDEV,BBSDEV-18333,Epic,6016800,7014002,30.0,147.0
BBSDEV,BBSDEV-18333,Epic,7014002,8014001,40.0,187.0
BBSDEV,BBSDEV-18333,Epic,8014001,9014002,70.0,257.0
BBSDEV,BBSDEV-18333,Epic,9014002,10010001,,257.0
BBSDEV,BBSDEV-18334,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18334,Epic,1010006,2014003,209.0,209.0
BBSDEV,BBSDEV-18334,Epic,2014003,3014000,3.0,212.0
BBSDEV,BBSDEV-18334,Epic,3014000,4014001,2.0,214.0
BBSDEV,BBSDEV-18334,Epic,4014001,5014002,27.0,241.0
BBSDEV,BBSDEV-18334,Epic,5014002,6011100,3.0,244.0
BBSDEV,BBSDEV-18334,Epic,6011100,7010001,,244.0
BBSDEV,BBSDEV-18337,Task,,1000001,7.0,7.0
BBSDEV,BBSDEV-18337,Task,1000001,2000006,,7.0
BBSDEV,BBSDEV-18342,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18342,Epic,1010006,2014003,0.0,0.0
BBSDEV,BBSDEV-18342,Epic,2014003,3010006,,0.0
BBSDEV,BBSDEV-18343,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18343,Epic,1010006,2014003,0.0,0.0
BBSDEV,BBSDEV-18343,Epic,2014003,3010006,0.0,0.0
BBSDEV,BBSDEV-18343,Epic,3010006,4014003,62.0,62.0
BBSDEV,BBSDEV-18343,Epic,4014003,5014000,0.0,62.0
BBSDEV,BBSDEV-18343,Epic,5014000,6016800,38.0,100.0
BBSDEV,BBSDEV-18343,Epic,6016800,7014002,109.0,209.0
BBSDEV,BBSDEV-18343,Epic,7014002,8010001,,209.0
BBSDEV,BBSDEV-18345,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18345,Epic,1010006,2014003,117.0,117.0
BBSDEV,BBSDEV-18345,Epic,2014003,3014000,82.0,199.0
BBSDEV,BBSDEV-18345,Epic,3014000,4016800,239.0,438.0
BBSDEV,BBSDEV-18345,Epic,4016800,5014002,30.0,468.0
BBSDEV,BBSDEV-18345,Epic,5014002,6011100,133.0,601.0
BBSDEV,BBSDEV-18345,Epic,6011100,7014200,,601.0
BBSDEV,BBSDEV-18346,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18346,Epic,1010006,2014003,6.0,6.0
BBSDEV,BBSDEV-18346,Epic,2014003,3014000,51.0,57.0
BBSDEV,BBSDEV-18346,Epic,3014000,4014003,355.0,412.0
BBSDEV,BBSDEV-18346,Epic,4014003,5014000,234.0,646.0
BBSDEV,BBSDEV-18346,Epic,5014000,6014002,,646.0
BBSDEV,BBSDEV-18348,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18348,Epic,1010006,2014003,21.0,21.0
BBSDEV,BBSDEV-18348,Epic,2014003,3014000,57.0,78.0
BBSDEV,BBSDEV-18348,Epic,3014000,4016800,39.0,117.0
BBSDEV,BBSDEV-18348,Epic,4016800,5014003,13.0,130.0
BBSDEV,BBSDEV-18348,Epic,5014003,6014002,86.0,216.0
BBSDEV,BBSDEV-18348,Epic,6014002,7014200,0.0,216.0
BBSDEV,BBSDEV-18348,Epic,7014200,8010001,,216.0
BBSDEV,BBSDEV-18352,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18352,Epic,1010006,2014003,284.0,284.0
BBSDEV,BBSDEV-18352,Epic,2014003,3010006,0.0,284.0
BBSDEV,BBSDEV-18352,Epic,3010006,4014003,107.0,391.0
BBSDEV,BBSDEV-18352,Epic,4014003,5010006,,391.0
BBSDEV,BBSDEV-18353,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18353,Epic,1010006,2014003,0.0,0.0
BBSDEV,BBSDEV-18353,Epic,2014003,3014000,57.0,57.0
BBSDEV,BBSDEV-18353,Epic,3014000,4014003,131.0,188.0
BBSDEV,BBSDEV-18353,Epic,4014003,5014000,95.0,283.0
BBSDEV,BBSDEV-18353,Epic,5014000,6014003,0.0,283.0
BBSDEV,BBSDEV-18353,Epic,6014003,7010006,,283.0
BBSDEV,BBSDEV-18356,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18356,Epic,1010006,2014003,284.0,284.0
BBSDEV,BBSDEV-18356,Epic,2014003,3010006,,284.0
BBSDEV,BBSDEV-18357,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18357,Epic,1010006,2014003,284.0,284.0
BBSDEV,BBSDEV-18357,Epic,2014003,3010006,,284.0
BBSDEV,BBSDEV-18358,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18358,Epic,1010006,2014003,284.0,284.0
BBSDEV,BBSDEV-18358,Epic,2014003,3010006,,284.0
BBSDEV,BBSDEV-18366,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18366,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18366,Sub-task,2010014,3000006,,0.0
BBSDEV,BBSDEV-18370,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18370,Task,1000001,2010014,32.0,32.0
BBSDEV,BBSDEV-18370,Task,2010014,3010003,1.0,33.0
BBSDEV,BBSDEV-18370,Task,3010003,4000006,,33.0
BBSDEV,BBSDEV-18372,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18372,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18372,Sub-task,2010014,3000006,,0.0
BBSDEV,BBSDEV-18373,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18373,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-18373,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-18373,Bug,3010014,4010003,1.0,1.0
BBSDEV,BBSDEV-18373,Bug,4010003,5000006,,1.0
BBSDEV,BBSDEV-18376,Task,,1000001,141.0,141.0
BBSDEV,BBSDEV-18376,Task,1000001,2000006,,141.0
BBSDEV,BBSDEV-18382,Task,,1000001,9.0,9.0
BBSDEV,BBSDEV-18382,Task,1000001,2010014,0.0,9.0
BBSDEV,BBSDEV-18382,Task,2010014,3010003,6.0,15.0
BBSDEV,BBSDEV-18382,Task,3010003,4000006,,15.0
BBSDEV,BBSDEV-18383,Task,,1000001,19.0,19.0
BBSDEV,BBSDEV-18383,Task,1000001,2010014,14.0,33.0
BBSDEV,BBSDEV-18383,Task,2010014,3000001,2.0,35.0
BBSDEV,BBSDEV-18383,Task,3000001,4010014,9.0,44.0
BBSDEV,BBSDEV-18383,Task,4010014,5010003,5.0,49.0
BBSDEV,BBSDEV-18383,Task,5010003,6012101,1.0,50.0
BBSDEV,BBSDEV-18383,Task,6012101,7000006,,50.0
BBSDEV,BBSDEV-18385,Task,,1000001,6.0,6.0
BBSDEV,BBSDEV-18385,Task,1000001,2000006,,6.0
BBSDEV,BBSDEV-18386,Task,,1000001,6.0,6.0
BBSDEV,BBSDEV-18386,Task,1000001,2000006,,6.0
BBSDEV,BBSDEV-18387,Task,,1000001,34.0,34.0
BBSDEV,BBSDEV-18387,Task,1000001,2010014,0.0,34.0
BBSDEV,BBSDEV-18387,Task,2010014,3010003,2.0,36.0
BBSDEV,BBSDEV-18387,Task,3010003,4012101,1.0,37.0
BBSDEV,BBSDEV-18387,Task,4012101,5000006,,37.0
BBSDEV,BBSDEV-18389,Task,,1000001,15.0,15.0
BBSDEV,BBSDEV-18389,Task,1000001,2010014,0.0,15.0
BBSDEV,BBSDEV-18389,Task,2010014,3010003,3.0,18.0
BBSDEV,BBSDEV-18389,Task,3010003,4000006,,18.0
BBSDEV,BBSDEV-18390,Task,,1000001,54.0,54.0
BBSDEV,BBSDEV-18390,Task,1000001,2010014,6.0,60.0
BBSDEV,BBSDEV-18390,Task,2010014,3010003,6.0,66.0
BBSDEV,BBSDEV-18390,Task,3010003,4010006,,66.0
BBSDEV,BBSDEV-18392,Task,,1000001,51.0,51.0
BBSDEV,BBSDEV-18392,Task,1000001,2010014,3.0,54.0
BBSDEV,BBSDEV-18392,Task,2010014,3010003,1.0,55.0
BBSDEV,BBSDEV-18392,Task,3010003,4000006,,55.0
BBSDEV,BBSDEV-18394,Bug,,1015900,6.0,6.0
BBSDEV,BBSDEV-18394,Bug,1015900,2000006,,6.0
BBSDEV,BBSDEV-18404,Task,,1000001,137.0,137.0
BBSDEV,BBSDEV-18404,Task,1000001,2010006,,137.0
BBSDEV,BBSDEV-18407,Task,,1000001,137.0,137.0
BBSDEV,BBSDEV-18407,Task,1000001,2010006,,137.0
BBSDEV,BBSDEV-18410,Task,,1000001,137.0,137.0
BBSDEV,BBSDEV-18410,Task,1000001,2010006,,137.0
BBSDEV,BBSDEV-18411,Task,,1000001,137.0,137.0
BBSDEV,BBSDEV-18411,Task,1000001,2010006,,137.0
BBSDEV,BBSDEV-18412,Task,,1000001,111.0,111.0
BBSDEV,BBSDEV-18412,Task,1000001,2010014,26.0,137.0
BBSDEV,BBSDEV-18412,Task,2010014,3000006,,137.0
BBSDEV,BBSDEV-18414,Task,,1000001,137.0,137.0
BBSDEV,BBSDEV-18414,Task,1000001,2010006,,137.0
BBSDEV,BBSDEV-18416,Task,,1000001,137.0,137.0
BBSDEV,BBSDEV-18416,Task,1000001,2010006,,137.0
BBSDEV,BBSDEV-18417,Task,,1000001,137.0,137.0
BBSDEV,BBSDEV-18417,Task,1000001,2010006,,137.0
BBSDEV,BBSDEV-18425,Task,,1000001,137.0,137.0
BBSDEV,BBSDEV-18425,Task,1000001,2010006,2.0,139.0
BBSDEV,BBSDEV-18425,Task,2010006,3000006,,139.0
BBSDEV,BBSDEV-18429,Task,,1000001,18.0,18.0
BBSDEV,BBSDEV-18429,Task,1000001,2010014,1.0,19.0
BBSDEV,BBSDEV-18429,Task,2010014,3010003,2.0,21.0
BBSDEV,BBSDEV-18429,Task,3010003,4012101,0.0,21.0
BBSDEV,BBSDEV-18429,Task,4012101,5000006,,21.0
BBSDEV,BBSDEV-18433,Task,,1000001,137.0,137.0
BBSDEV,BBSDEV-18433,Task,1000001,2010006,,137.0
BBSDEV,BBSDEV-18434,Task,,1000001,12.0,12.0
BBSDEV,BBSDEV-18434,Task,1000001,2010014,0.0,12.0
BBSDEV,BBSDEV-18434,Task,2010014,3010003,0.0,12.0
BBSDEV,BBSDEV-18434,Task,3010003,4000006,,12.0
BBSDEV,BBSDEV-18437,Task,,1000001,54.0,54.0
BBSDEV,BBSDEV-18437,Task,1000001,2000006,,54.0
BBSDEV,BBSDEV-18445,Task,,1000001,45.0,45.0
BBSDEV,BBSDEV-18445,Task,1000001,2010014,0.0,45.0
BBSDEV,BBSDEV-18445,Task,2010014,3010003,0.0,45.0
BBSDEV,BBSDEV-18445,Task,3010003,4000006,,45.0
BBSDEV,BBSDEV-18447,Task,,1000001,28.0,28.0
BBSDEV,BBSDEV-18447,Task,1000001,2010014,2.0,30.0
BBSDEV,BBSDEV-18447,Task,2010014,3010003,5.0,35.0
BBSDEV,BBSDEV-18447,Task,3010003,4012101,2.0,37.0
BBSDEV,BBSDEV-18447,Task,4012101,5000006,,37.0
BBSDEV,BBSDEV-18451,Task,,1000001,6.0,6.0
BBSDEV,BBSDEV-18451,Task,1000001,2010014,0.0,6.0
BBSDEV,BBSDEV-18451,Task,2010014,3010003,5.0,11.0
BBSDEV,BBSDEV-18451,Task,3010003,4000006,,11.0
BBSDEV,BBSDEV-18452,Bug,,1015900,6.0,6.0
BBSDEV,BBSDEV-18452,Bug,1015900,2000001,0.0,6.0
BBSDEV,BBSDEV-18452,Bug,2000001,3000006,,6.0
BBSDEV,BBSDEV-18456,Task,,1000001,35.0,35.0
BBSDEV,BBSDEV-18456,Task,1000001,2010014,2.0,37.0
BBSDEV,BBSDEV-18456,Task,2010014,3000006,,37.0
BBSDEV,BBSDEV-18457,Task,,1000001,6.0,6.0
BBSDEV,BBSDEV-18457,Task,1000001,2010014,1.0,7.0
BBSDEV,BBSDEV-18457,Task,2010014,3000006,,7.0
BBSDEV,BBSDEV-18459,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18459,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18459,Task,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18459,Task,3010003,4000006,,0.0
BBSDEV,BBSDEV-18460,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18460,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18460,Task,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18460,Task,3010003,4000006,,0.0
BBSDEV,BBSDEV-18461,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18461,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18461,Task,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18461,Task,3010003,4000006,,0.0
BBSDEV,BBSDEV-18462,Epic,,1010006,0.0,0.0
BBSDEV,BBSDEV-18462,Epic,1010006,2014001,,0.0
BBSDEV,BBSDEV-18464,Task,,1000001,5.0,5.0
BBSDEV,BBSDEV-18464,Task,1000001,2010014,5.0,10.0
BBSDEV,BBSDEV-18464,Task,2010014,3000006,,10.0
BBSDEV,BBSDEV-18465,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18465,Task,1000001,2010014,5.0,5.0
BBSDEV,BBSDEV-18465,Task,2010014,3010003,0.0,5.0
BBSDEV,BBSDEV-18465,Task,3010003,4010014,0.0,5.0
BBSDEV,BBSDEV-18465,Task,4010014,5000006,,5.0
BBSDEV,BBSDEV-18466,Task,,1000001,10.0,10.0
BBSDEV,BBSDEV-18466,Task,1000001,2010014,0.0,10.0
BBSDEV,BBSDEV-18466,Task,2010014,3010003,3.0,13.0
BBSDEV,BBSDEV-18466,Task,3010003,4000006,,13.0
BBSDEV,BBSDEV-18467,Task,,1000001,6.0,6.0
BBSDEV,BBSDEV-18467,Task,1000001,2010014,0.0,6.0
BBSDEV,BBSDEV-18467,Task,2010014,3010003,0.0,6.0
BBSDEV,BBSDEV-18467,Task,3010003,4000006,,6.0
BBSDEV,BBSDEV-18470,Task,,1000001,17.0,17.0
BBSDEV,BBSDEV-18470,Task,1000001,2000006,,17.0
BBSDEV,BBSDEV-18471,Task,,1000001,129.0,129.0
BBSDEV,BBSDEV-18471,Task,1000001,2010006,,129.0
BBSDEV,BBSDEV-18476,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18476,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18476,Task,2010014,3000001,0.0,0.0
BBSDEV,BBSDEV-18476,Task,3000001,4010014,0.0,0.0
BBSDEV,BBSDEV-18476,Task,4010014,5000006,,0.0
BBSDEV,BBSDEV-18479,Task,,1000001,23.0,23.0
BBSDEV,BBSDEV-18479,Task,1000001,2010014,0.0,23.0
BBSDEV,BBSDEV-18479,Task,2010014,3010003,4.0,27.0
BBSDEV,BBSDEV-18479,Task,3010003,4000006,,27.0
BBSDEV,BBSDEV-18481,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18481,Bug,1015900,2000001,9.0,9.0
BBSDEV,BBSDEV-18481,Bug,2000001,3010014,0.0,9.0
BBSDEV,BBSDEV-18481,Bug,3010014,4010003,4.0,13.0
BBSDEV,BBSDEV-18481,Bug,4010003,5000006,,13.0
BBSDEV,BBSDEV-18484,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18484,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-18484,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-18484,Bug,3010014,4000001,4.0,4.0
BBSDEV,BBSDEV-18484,Bug,4000001,5010014,0.0,4.0
BBSDEV,BBSDEV-18484,Bug,5010014,6010003,2.0,6.0
BBSDEV,BBSDEV-18484,Bug,6010003,7000006,,6.0
BBSDEV,BBSDEV-18487,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18487,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-18487,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-18487,Bug,3010014,4010003,0.0,0.0
BBSDEV,BBSDEV-18487,Bug,4010003,5012101,3.0,3.0
BBSDEV,BBSDEV-18487,Bug,5012101,6000006,,3.0
BBSDEV,BBSDEV-18493,Improvement,,1015900,0.0,0.0
BBSDEV,BBSDEV-18493,Improvement,1015900,2000001,38.0,38.0
BBSDEV,BBSDEV-18493,Improvement,2000001,3010014,0.0,38.0
BBSDEV,BBSDEV-18493,Improvement,3010014,4010003,1.0,39.0
BBSDEV,BBSDEV-18493,Improvement,4010003,5000006,,39.0
BBSDEV,BBSDEV-18500,Improvement,,1000001,0.0,0.0
BBSDEV,BBSDEV-18500,Improvement,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18500,Improvement,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18500,Improvement,3010003,4000006,,0.0
BBSDEV,BBSDEV-18504,Task,,1000001,2.0,2.0
BBSDEV,BBSDEV-18504,Task,1000001,2010014,0.0,2.0
BBSDEV,BBSDEV-18504,Task,2010014,3000006,,2.0
BBSDEV,BBSDEV-18506,Task,,1000001,30.0,30.0
BBSDEV,BBSDEV-18506,Task,1000001,2010014,1.0,31.0
