project,issuekey,issuetype,rnk,status,leading_status,lagging_status,category,leading_category,lagging_category,created,started,finished,cycle,rolling_cycle
BBSDEV,BBSDEV-19448,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2019-02-25 03:37:18.326,2019-02-25 03:37:18.326,2019-02-26 05:47:18.985,1.0,1.0
BBSDEV,BBSDEV-19448,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2019-02-25 03:37:18.326,2019-02-26 05:47:18.985,2019-02-26 05:47:28.170,0.0,1.0
BBSDEV,BBSDEV-19448,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2019-02-25 03:37:18.326,2019-02-26 05:47:28.170,2019-02-26 06:20:02.599,0.0,1.0
BBSDEV,BBSDEV-19448,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2019-02-25 03:37:18.326,2019-02-26 06:20:02.599,2019-02-27 03:59:17.520,0.0,1.0
BBSDEV,BBSDEV-19448,Bug,5,Closed,Code review,,Done,Doing,,2019-02-25 03:37:18.326,2019-02-27 03:59:17.520,,,1.0
BBSDEV,BBSDEV-19449,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2019-02-25 03:44:33.049,2019-02-25 03:44:33.049,2019-02-26 05:47:33.848,1.0,1.0
BBSDEV,BBSDEV-19449,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2019-02-25 03:44:33.049,2019-02-26 05:47:33.848,2019-02-26 05:47:36.283,0.0,1.0
BBSDEV,BBSDEV-19449,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2019-02-25 03:44:33.049,2019-02-26 05:47:36.283,2019-02-26 06:19:51.207,0.0,1.0
BBSDEV,BBSDEV-19449,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2019-02-25 03:44:33.049,2019-02-26 06:19:51.207,2019-03-01 00:09:31.712,2.0,3.0
BBSDEV,BBSDEV-19449,Bug,5,Closed,Code review,,Done,Doing,,2019-02-25 03:44:33.049,2019-03-01 00:09:31.712,,,3.0
BBSDEV,BBSDEV-19450,Bug,1,Needs Triage,,Closed,ToDo,,Done,2019-02-25 03:48:51.705,2019-02-25 03:48:51.705,2019-02-25 04:04:14.451,0.0,0.0
BBSDEV,BBSDEV-19450,Bug,2,Closed,Needs Triage,,Done,ToDo,,2019-02-25 03:48:51.705,2019-02-25 04:04:14.451,,,0.0
BBSDEV,BBSDEV-19452,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2019-02-25 04:08:37.136,2019-02-25 04:08:37.136,2019-02-27 02:50:19.119,1.0,1.0
BBSDEV,BBSDEV-19452,Bug,2,Open,Needs Triage,,ToDo,ToDo,,2019-02-25 04:08:37.136,2019-02-27 02:50:19.119,,,1.0
BBSDEV,BBSDEV-19453,Bug,1,Needs Triage,,Closed,ToDo,,Done,2019-02-25 04:09:13.012,2019-02-25 04:09:13.012,2019-02-25 22:24:46.406,0.0,0.0
BBSDEV,BBSDEV-19453,Bug,2,Closed,Needs Triage,,Done,ToDo,,2019-02-25 04:09:13.012,2019-02-25 22:24:46.406,,,0.0
BBSDEV,BBSDEV-19457,Task,1,Open,,Closed,ToDo,,Done,2019-02-25 05:25:05.466,2019-02-25 05:25:05.466,2019-03-22 05:50:17.902,25.0,25.0
BBSDEV,BBSDEV-19457,Task,2,Closed,Open,Quality Review,Done,ToDo,Doing,2019-02-25 05:25:05.466,2019-03-22 05:50:17.902,2019-03-22 05:51:02.174,0.0,25.0
BBSDEV,BBSDEV-19457,Task,3,Quality Review,Closed,Triage,Doing,Done,ToDo,2019-02-25 05:25:05.466,2019-03-22 05:51:02.174,2019-03-22 05:51:08.436,0.0,25.0
BBSDEV,BBSDEV-19457,Task,4,Triage,Quality Review,Closed,ToDo,Doing,Done,2019-02-25 05:25:05.466,2019-03-22 05:51:08.436,2019-03-22 05:51:38.150,0.0,25.0
BBSDEV,BBSDEV-19457,Task,5,Closed,Triage,,Done,ToDo,,2019-02-25 05:25:05.466,2019-03-22 05:51:38.150,,,25.0
BBSDEV,BBSDEV-19458,Task,1,Open,,Closed,ToDo,,Done,2019-02-26 00:31:35.478,2019-02-26 00:31:35.478,2019-02-26 00:57:01.454,0.0,0.0
BBSDEV,BBSDEV-19458,Task,2,Closed,Open,,Done,ToDo,,2019-02-26 00:31:35.478,2019-02-26 00:57:01.454,,,0.0
BBSDEV,BBSDEV-19461,Task,1,Open,,Triage,ToDo,,ToDo,2019-02-26 00:44:38.997,2019-02-26 00:44:38.997,2019-03-11 23:58:48.634,13.0,13.0
BBSDEV,BBSDEV-19461,Task,2,Triage,Open,Open,ToDo,ToDo,ToDo,2019-02-26 00:44:38.997,2019-03-11 23:58:48.634,2019-03-24 23:20:21.190,12.0,25.0
BBSDEV,BBSDEV-19461,Task,3,Open,Triage,In progress,ToDo,ToDo,Doing,2019-02-26 00:44:38.997,2019-03-24 23:20:21.190,2019-04-03 23:57:06.597,10.0,35.0
BBSDEV,BBSDEV-19461,Task,4,In progress,Open,Open,Doing,ToDo,ToDo,2019-02-26 00:44:38.997,2019-04-03 23:57:06.597,2019-04-03 23:57:18.661,0.0,35.0
BBSDEV,BBSDEV-19461,Task,5,Open,In progress,In progress,ToDo,Doing,Doing,2019-02-26 00:44:38.997,2019-04-03 23:57:18.661,2019-04-03 23:57:26.305,0.0,35.0
BBSDEV,BBSDEV-19461,Task,6,In progress,Open,Open,Doing,ToDo,ToDo,2019-02-26 00:44:38.997,2019-04-03 23:57:26.305,2019-04-16 00:07:04.490,12.0,47.0
BBSDEV,BBSDEV-19461,Task,7,Open,In progress,In progress,ToDo,Doing,Doing,2019-02-26 00:44:38.997,2019-04-16 00:07:04.490,2019-04-30 00:50:05.269,14.0,61.0
BBSDEV,BBSDEV-19461,Task,8,In progress,Open,Code review,Doing,ToDo,Doing,2019-02-26 00:44:38.997,2019-04-30 00:50:05.269,2019-05-20 22:22:17.794,20.0,81.0
BBSDEV,BBSDEV-19461,Task,9,Code review,In progress,Quality Review,Doing,Doing,Doing,2019-02-26 00:44:38.997,2019-05-20 22:22:17.794,2019-05-24 03:24:11.486,3.0,84.0
BBSDEV,BBSDEV-19461,Task,10,Quality Review,Code review,Closed,Doing,Doing,Done,2019-02-26 00:44:38.997,2019-05-24 03:24:11.486,2019-05-31 04:34:03.949,7.0,91.0
BBSDEV,BBSDEV-19461,Task,11,Closed,Quality Review,,Done,Doing,,2019-02-26 00:44:38.997,2019-05-31 04:34:03.949,,,91.0
BBSDEV,BBSDEV-19466,Legend,1,Open,,Considering,ToDo,,ToDo,2019-02-26 06:31:29.687,2019-02-26 06:31:29.687,2019-03-13 07:17:22.799,15.0,15.0
BBSDEV,BBSDEV-19466,Legend,2,Considering,Open,Committed,ToDo,ToDo,ToDo,2019-02-26 06:31:29.687,2019-03-13 07:17:22.799,2019-03-14 04:19:17.293,0.0,15.0
BBSDEV,BBSDEV-19466,Legend,3,Committed,Considering,In progress,ToDo,ToDo,Doing,2019-02-26 06:31:29.687,2019-03-14 04:19:17.293,2019-03-14 04:19:21.356,0.0,15.0
BBSDEV,BBSDEV-19466,Legend,4,In progress,Committed,Committed,Doing,ToDo,ToDo,2019-02-26 06:31:29.687,2019-03-14 04:19:21.356,2019-05-31 01:35:08.650,77.0,92.0
BBSDEV,BBSDEV-19466,Legend,5,Committed,In progress,In progress,ToDo,Doing,Doing,2019-02-26 06:31:29.687,2019-05-31 01:35:08.650,2019-05-31 01:35:15.171,0.0,92.0
BBSDEV,BBSDEV-19466,Legend,6,In progress,Committed,Done,Doing,ToDo,Done,2019-02-26 06:31:29.687,2019-05-31 01:35:15.171,2019-05-31 01:35:24.263,0.0,92.0
BBSDEV,BBSDEV-19466,Legend,7,Done,In progress,,Done,Doing,,2019-02-26 06:31:29.687,2019-05-31 01:35:24.263,,,92.0
BBSDEV,BBSDEV-19469,Improvement,1,Open,,In progress,ToDo,,Doing,2019-02-27 00:53:54.355,2019-02-27 00:53:54.355,2019-02-27 02:31:19.241,0.0,0.0
BBSDEV,BBSDEV-19469,Improvement,2,In progress,Open,Code review,Doing,ToDo,Doing,2019-02-27 00:53:54.355,2019-02-27 02:31:19.241,2019-02-27 02:31:20.979,0.0,0.0
BBSDEV,BBSDEV-19469,Improvement,3,Code review,In progress,Closed,Doing,Doing,Done,2019-02-27 00:53:54.355,2019-02-27 02:31:20.979,2019-03-15 02:53:30.428,16.0,16.0
BBSDEV,BBSDEV-19469,Improvement,4,Closed,Code review,,Done,Doing,,2019-02-27 00:53:54.355,2019-03-15 02:53:30.428,,,16.0
BBSDEV,BBSDEV-19470,Task,1,Open,,In progress,ToDo,,Doing,2019-02-27 02:31:24.269,2019-02-27 02:31:24.269,2019-03-04 20:49:53.773,5.0,5.0
BBSDEV,BBSDEV-19470,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2019-02-27 02:31:24.269,2019-03-04 20:49:53.773,2019-03-13 23:53:18.670,9.0,14.0
BBSDEV,BBSDEV-19470,Task,3,Code review,In progress,Quality Review,Doing,Doing,Doing,2019-02-27 02:31:24.269,2019-03-13 23:53:18.670,2019-03-19 03:45:18.961,5.0,19.0
BBSDEV,BBSDEV-19470,Task,4,Quality Review,Code review,Closed,Doing,Doing,Done,2019-02-27 02:31:24.269,2019-03-19 03:45:18.961,2019-03-21 03:05:34.766,1.0,20.0
BBSDEV,BBSDEV-19470,Task,5,Closed,Quality Review,,Done,Doing,,2019-02-27 02:31:24.269,2019-03-21 03:05:34.766,,,20.0
BBSDEV,BBSDEV-19474,Bug,1,Needs Triage,,Closed,ToDo,,Done,2019-02-28 02:16:41.354,2019-02-28 02:16:41.354,2019-03-18 07:46:11.575,18.0,18.0
BBSDEV,BBSDEV-19474,Bug,2,Closed,Needs Triage,,Done,ToDo,,2019-02-28 02:16:41.354,2019-03-18 07:46:11.575,,,18.0
BBSDEV,BBSDEV-19477,Task,1,Open,,Triage,ToDo,,ToDo,2019-03-04 02:12:08.814,2019-03-04 02:12:08.814,2019-05-31 00:58:04.356,87.0,87.0
BBSDEV,BBSDEV-19477,Task,2,Triage,Open,,ToDo,ToDo,,2019-03-04 02:12:08.814,2019-05-31 00:58:04.356,,,87.0
BBSDEV,BBSDEV-19480,Task,1,Open,,Triage,ToDo,,ToDo,2019-03-04 03:24:51.375,2019-03-04 03:24:51.375,2019-05-31 00:58:02.546,87.0,87.0
BBSDEV,BBSDEV-19480,Task,2,Triage,Open,,ToDo,ToDo,,2019-03-04 03:24:51.375,2019-05-31 00:58:02.546,,,87.0
BBSDEV,BBSDEV-19481,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2019-03-04 04:49:09.165,2019-03-04 04:49:09.165,2019-03-06 03:30:03.824,1.0,1.0
BBSDEV,BBSDEV-19481,Bug,2,Open,Needs Triage,,ToDo,ToDo,,2019-03-04 04:49:09.165,2019-03-06 03:30:03.824,,,1.0
BBSDEV,BBSDEV-19483,Task,1,Needs Triage,,In progress,ToDo,,Doing,2019-03-04 23:55:16.632,2019-03-04 23:55:16.632,2019-03-04 23:56:04.717,0.0,0.0
BBSDEV,BBSDEV-19483,Task,2,In progress,Needs Triage,Closed,Doing,ToDo,Done,2019-03-04 23:55:16.632,2019-03-04 23:56:04.717,2019-03-05 01:08:33.409,0.0,0.0
BBSDEV,BBSDEV-19483,Task,3,Closed,In progress,,Done,Doing,,2019-03-04 23:55:16.632,2019-03-05 01:08:33.409,,,0.0
BBSDEV,BBSDEV-19487,Task,1,Open,,In progress,ToDo,,Doing,2019-03-05 03:43:28.237,2019-03-05 03:43:28.237,2019-03-14 03:04:23.870,8.0,8.0
BBSDEV,BBSDEV-19487,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2019-03-05 03:43:28.237,2019-03-14 03:04:23.870,2019-03-28 03:30:09.287,14.0,22.0
BBSDEV,BBSDEV-19487,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2019-03-05 03:43:28.237,2019-03-28 03:30:09.287,2019-04-23 00:30:23.597,25.0,47.0
BBSDEV,BBSDEV-19487,Task,4,Closed,Code review,,Done,Doing,,2019-03-05 03:43:28.237,2019-04-23 00:30:23.597,,,47.0
BBSDEV,BBSDEV-19488,Task,1,Open,,In progress,ToDo,,Doing,2019-03-05 03:44:57.140,2019-03-05 03:44:57.140,2019-03-10 21:03:15.218,5.0,5.0
BBSDEV,BBSDEV-19488,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2019-03-05 03:44:57.140,2019-03-10 21:03:15.218,2019-03-11 20:48:07.657,0.0,5.0
BBSDEV,BBSDEV-19488,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2019-03-05 03:44:57.140,2019-03-11 20:48:07.657,2019-03-11 20:48:16.566,0.0,5.0
BBSDEV,BBSDEV-19488,Task,4,Closed,Code review,,Done,Doing,,2019-03-05 03:44:57.140,2019-03-11 20:48:16.566,,,5.0
BBSDEV,BBSDEV-19489,Task,1,Open,,In progress,ToDo,,Doing,2019-03-05 03:50:38.875,2019-03-05 03:50:38.875,2019-03-12 20:58:11.210,7.0,7.0
BBSDEV,BBSDEV-19489,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2019-03-05 03:50:38.875,2019-03-12 20:58:11.210,2019-03-19 04:45:02.667,6.0,13.0
BBSDEV,BBSDEV-19489,Task,3,Code review,In progress,Quality Review,Doing,Doing,Doing,2019-03-05 03:50:38.875,2019-03-19 04:45:02.667,2019-03-24 21:53:54.313,5.0,18.0
BBSDEV,BBSDEV-19489,Task,4,Quality Review,Code review,Closed,Doing,Doing,Done,2019-03-05 03:50:38.875,2019-03-24 21:53:54.313,2019-03-24 22:58:33.004,0.0,18.0
BBSDEV,BBSDEV-19489,Task,5,Closed,Quality Review,,Done,Doing,,2019-03-05 03:50:38.875,2019-03-24 22:58:33.004,,,18.0
BBSDEV,BBSDEV-19494,Task,1,Open,,In progress,ToDo,,Doing,2019-03-05 04:37:27.047,2019-03-05 04:37:27.047,2019-03-11 03:30:30.650,5.0,5.0
BBSDEV,BBSDEV-19494,Task,2,In progress,Open,Open,Doing,ToDo,ToDo,2019-03-05 04:37:27.047,2019-03-11 03:30:30.650,2019-03-11 23:25:25.440,0.0,5.0
BBSDEV,BBSDEV-19494,Task,3,Open,In progress,In progress,ToDo,Doing,Doing,2019-03-05 04:37:27.047,2019-03-11 23:25:25.440,2019-03-18 05:49:31.537,6.0,11.0
BBSDEV,BBSDEV-19494,Task,4,In progress,Open,Closed,Doing,ToDo,Done,2019-03-05 04:37:27.047,2019-03-18 05:49:31.537,2019-03-22 05:37:56.197,3.0,14.0
BBSDEV,BBSDEV-19494,Task,5,Closed,In progress,,Done,Doing,,2019-03-05 04:37:27.047,2019-03-22 05:37:56.197,,,14.0
BBSDEV,BBSDEV-19495,Bug,1,Needs Triage,,Closed,ToDo,,Done,2019-03-05 06:19:15.340,2019-03-05 06:19:15.340,2019-03-06 00:58:55.860,0.0,0.0
BBSDEV,BBSDEV-19495,Bug,2,Closed,Needs Triage,,Done,ToDo,,2019-03-05 06:19:15.340,2019-03-06 00:58:55.860,,,0.0
BBSDEV,BBSDEV-19496,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2019-03-05 08:53:09.599,2019-03-05 08:53:09.599,2019-03-06 03:28:54.203,0.0,0.0
BBSDEV,BBSDEV-19496,Bug,2,Open,Needs Triage,,ToDo,ToDo,,2019-03-05 08:53:09.599,2019-03-06 03:28:54.203,,,0.0
BBSDEV,BBSDEV-19498,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2019-03-05 21:57:41.866,2019-03-05 21:57:41.866,2019-03-05 21:57:50.129,0.0,0.0
BBSDEV,BBSDEV-19498,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2019-03-05 21:57:41.866,2019-03-05 21:57:50.129,2019-03-05 21:57:54.086,0.0,0.0
BBSDEV,BBSDEV-19498,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2019-03-05 21:57:41.866,2019-03-05 21:57:54.086,2019-03-05 22:10:53.817,0.0,0.0
BBSDEV,BBSDEV-19498,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2019-03-05 21:57:41.866,2019-03-05 22:10:53.817,2019-03-05 23:12:36.142,0.0,0.0
BBSDEV,BBSDEV-19498,Bug,5,Closed,Code review,,Done,Doing,,2019-03-05 21:57:41.866,2019-03-05 23:12:36.142,,,0.0
BBSDEV,BBSDEV-19499,Improvement,1,Open,,In progress,ToDo,,Doing,2019-03-05 23:17:37.055,2019-03-05 23:17:37.055,2019-03-06 01:56:40.494,0.0,0.0
BBSDEV,BBSDEV-19499,Improvement,2,In progress,Open,Code review,Doing,ToDo,Doing,2019-03-05 23:17:37.055,2019-03-06 01:56:40.494,2019-03-06 01:56:43.700,0.0,0.0
BBSDEV,BBSDEV-19499,Improvement,3,Code review,In progress,Closed,Doing,Doing,Done,2019-03-05 23:17:37.055,2019-03-06 01:56:43.700,2019-03-21 00:26:22.400,14.0,14.0
BBSDEV,BBSDEV-19499,Improvement,4,Closed,Code review,,Done,Doing,,2019-03-05 23:17:37.055,2019-03-21 00:26:22.400,,,14.0
BBSDEV,BBSDEV-19500,Task,1,Open,,Closed,ToDo,,Done,2019-03-06 00:37:16.320,2019-03-06 00:37:16.320,2019-03-06 03:33:15.592,0.0,0.0
BBSDEV,BBSDEV-19500,Task,2,Closed,Open,,Done,ToDo,,2019-03-06 00:37:16.320,2019-03-06 03:33:15.592,,,0.0
BBSDEV,BBSDEV-19502,Task,1,Open,,In progress,ToDo,,Doing,2019-03-06 00:38:28.793,2019-03-06 00:38:28.793,2019-03-06 23:10:33.858,0.0,0.0
BBSDEV,BBSDEV-19502,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2019-03-06 00:38:28.793,2019-03-06 23:10:33.858,2019-03-13 23:18:44.538,7.0,7.0
BBSDEV,BBSDEV-19502,Task,3,Closed,In progress,,Done,Doing,,2019-03-06 00:38:28.793,2019-03-13 23:18:44.538,,,7.0
BBSDEV,BBSDEV-19503,Task,1,Open,,In progress,ToDo,,Doing,2019-03-06 01:18:44.113,2019-03-06 01:18:44.113,2019-03-12 20:58:06.228,6.0,6.0
BBSDEV,BBSDEV-19503,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2019-03-06 01:18:44.113,2019-03-12 20:58:06.228,2019-03-13 05:48:59.899,0.0,6.0
BBSDEV,BBSDEV-19503,Task,3,Closed,In progress,,Done,Doing,,2019-03-06 01:18:44.113,2019-03-13 05:48:59.899,,,6.0
BBSDEV,BBSDEV-19506,Task,1,Open,,Closed,ToDo,,Done,2019-03-06 05:03:00.994,2019-03-06 05:03:00.994,2019-03-06 05:04:06.511,0.0,0.0
BBSDEV,BBSDEV-19506,Task,2,Closed,Open,,Done,ToDo,,2019-03-06 05:03:00.994,2019-03-06 05:04:06.511,,,0.0
BBSDEV,BBSDEV-19507,Legend,1,Open,,Considering,ToDo,,ToDo,2019-03-06 05:06:26.539,2019-03-06 05:06:26.539,2019-03-13 07:17:22.741,7.0,7.0
BBSDEV,BBSDEV-19507,Legend,2,Considering,Open,Committed,ToDo,ToDo,ToDo,2019-03-06 05:06:26.539,2019-03-13 07:17:22.741,2019-03-14 03:59:21.630,0.0,7.0
BBSDEV,BBSDEV-19507,Legend,3,Committed,Considering,In progress,ToDo,ToDo,Doing,2019-03-06 05:06:26.539,2019-03-14 03:59:21.630,2019-03-14 03:59:26.509,0.0,7.0
BBSDEV,BBSDEV-19507,Legend,4,In progress,Committed,,Doing,ToDo,,2019-03-06 05:06:26.539,2019-03-14 03:59:26.509,,,7.0
BBSDEV,BBSDEV-19511,Task,1,Open,,In progress,ToDo,,Doing,2019-03-06 23:58:21.366,2019-03-06 23:58:21.366,2019-06-03 05:56:57.526,88.0,88.0
BBSDEV,BBSDEV-19511,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2019-03-06 23:58:21.366,2019-06-03 05:56:57.526,2019-06-03 22:18:32.155,0.0,88.0
BBSDEV,BBSDEV-19511,Task,3,Code review,In progress,Quality Review,Doing,Doing,Doing,2019-03-06 23:58:21.366,2019-06-03 22:18:32.155,2019-06-03 22:18:38.267,0.0,88.0
BBSDEV,BBSDEV-19511,Task,4,Quality Review,Code review,Code review,Doing,Doing,Doing,2019-03-06 23:58:21.366,2019-06-03 22:18:38.267,2019-06-04 08:24:33.013,0.0,88.0
BBSDEV,BBSDEV-19511,Task,5,Code review,Quality Review,In progress,Doing,Doing,Doing,2019-03-06 23:58:21.366,2019-06-04 08:24:33.013,2019-06-04 08:24:40.262,0.0,88.0
BBSDEV,BBSDEV-19511,Task,6,In progress,Code review,Code review,Doing,Doing,Doing,2019-03-06 23:58:21.366,2019-06-04 08:24:40.262,2019-06-07 05:38:04.471,2.0,90.0
BBSDEV,BBSDEV-19511,Task,7,Code review,In progress,,Doing,Doing,,2019-03-06 23:58:21.366,2019-06-07 05:38:04.471,,,90.0
BBSDEV,BBSDEV-19516,Improvement,1,Open,,Closed,ToDo,,Done,2019-03-08 00:44:29.930,2019-03-08 00:44:29.930,2019-03-21 22:59:53.675,13.0,13.0
BBSDEV,BBSDEV-19516,Improvement,2,Closed,Open,,Done,ToDo,,2019-03-08 00:44:29.930,2019-03-21 22:59:53.675,,,13.0
BBSDEV,BBSDEV-19518,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2019-03-08 02:26:32.789,2019-03-08 02:26:32.789,2019-03-08 02:28:16.135,0.0,0.0
BBSDEV,BBSDEV-19518,Bug,2,Open,Needs Triage,Needs Triage,ToDo,ToDo,ToDo,2019-03-08 02:26:32.789,2019-03-08 02:28:16.135,2019-03-08 02:32:13.999,0.0,0.0
BBSDEV,BBSDEV-19518,Bug,3,Needs Triage,Open,Open,ToDo,ToDo,ToDo,2019-03-08 02:26:32.789,2019-03-08 02:32:13.999,2019-03-12 02:35:24.110,4.0,4.0
BBSDEV,BBSDEV-19518,Bug,4,Open,Needs Triage,Needs Triage,ToDo,ToDo,ToDo,2019-03-08 02:26:32.789,2019-03-12 02:35:24.110,2019-03-19 02:14:27.381,6.0,10.0
BBSDEV,BBSDEV-19518,Bug,5,Needs Triage,Open,Open,ToDo,ToDo,ToDo,2019-03-08 02:26:32.789,2019-03-19 02:14:27.381,2019-03-19 07:27:52.208,0.0,10.0
BBSDEV,BBSDEV-19518,Bug,6,Open,Needs Triage,,ToDo,ToDo,,2019-03-08 02:26:32.789,2019-03-19 07:27:52.208,,,10.0
BBSDEV,BBSDEV-19519,Task,1,Open,,In progress,ToDo,,Doing,2019-03-08 02:49:29.215,2019-03-08 02:49:29.215,2019-03-17 22:28:34.826,9.0,9.0
BBSDEV,BBSDEV-19519,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2019-03-08 02:49:29.215,2019-03-17 22:28:34.826,2019-03-19 04:49:05.584,1.0,10.0
BBSDEV,BBSDEV-19519,Task,3,Closed,In progress,,Done,Doing,,2019-03-08 02:49:29.215,2019-03-19 04:49:05.584,,,10.0
BBSDEV,BBSDEV-19520,Task,1,Open,,In progress,ToDo,,Doing,2019-03-08 02:54:31.023,2019-03-08 02:54:31.023,2019-03-19 23:26:45.818,11.0,11.0
BBSDEV,BBSDEV-19520,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2019-03-08 02:54:31.023,2019-03-19 23:26:45.818,2019-03-19 23:56:21.891,0.0,11.0
BBSDEV,BBSDEV-19520,Task,3,Closed,In progress,,Done,Doing,,2019-03-08 02:54:31.023,2019-03-19 23:56:21.891,,,11.0
BBSDEV,BBSDEV-19523,Task,1,Open,,Closed,ToDo,,Done,2019-03-08 04:28:08.263,2019-03-08 04:28:08.263,2019-05-26 23:47:16.575,79.0,79.0
BBSDEV,BBSDEV-19523,Task,2,Closed,Open,,Done,ToDo,,2019-03-08 04:28:08.263,2019-05-26 23:47:16.575,,,79.0
BBSDEV,BBSDEV-19524,Task,1,Open,,In progress,ToDo,,Doing,2019-03-08 19:15:11.968,2019-03-08 19:15:11.968,2019-03-31 23:52:17.360,23.0,23.0
BBSDEV,BBSDEV-19524,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2019-03-08 19:15:11.968,2019-03-31 23:52:17.360,2019-04-01 00:11:26.024,0.0,23.0
BBSDEV,BBSDEV-19524,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2019-03-08 19:15:11.968,2019-04-01 00:11:26.024,2019-04-02 06:38:43.379,1.0,24.0
BBSDEV,BBSDEV-19524,Task,4,Closed,Code review,,Done,Doing,,2019-03-08 19:15:11.968,2019-04-02 06:38:43.379,,,24.0
BBSDEV,BBSDEV-19526,Task,1,Open,,In progress,ToDo,,Doing,2019-03-10 21:01:57.827,2019-03-10 21:01:57.827,2019-03-25 04:43:07.102,14.0,14.0
BBSDEV,BBSDEV-19526,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2019-03-10 21:01:57.827,2019-03-25 04:43:07.102,2019-03-28 00:07:21.609,2.0,16.0
BBSDEV,BBSDEV-19526,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2019-03-10 21:01:57.827,2019-03-28 00:07:21.609,2019-03-28 01:18:27.470,0.0,16.0
BBSDEV,BBSDEV-19526,Task,4,Closed,Code review,,Done,Doing,,2019-03-10 21:01:57.827,2019-03-28 01:18:27.470,,,16.0
BBSDEV,BBSDEV-19529,Sub-task,1,Open,,In progress,ToDo,,Doing,2019-03-11 02:52:10.251,2019-03-11 02:52:10.251,2019-03-12 03:35:19.220,1.0,1.0
BBSDEV,BBSDEV-19529,Sub-task,2,In progress,Open,Code review,Doing,ToDo,Doing,2019-03-11 02:52:10.251,2019-03-12 03:35:19.220,2019-03-15 03:35:22.440,3.0,4.0
BBSDEV,BBSDEV-19529,Sub-task,3,Code review,In progress,Closed,Doing,Doing,Done,2019-03-11 02:52:10.251,2019-03-15 03:35:22.440,2019-03-20 23:23:10.050,5.0,9.0
BBSDEV,BBSDEV-19529,Sub-task,4,Closed,Code review,,Done,Doing,,2019-03-11 02:52:10.251,2019-03-20 23:23:10.050,,,9.0
BBSDEV,BBSDEV-19531,Task,1,Open,,Closed,ToDo,,Done,2019-03-11 02:53:59.623,2019-03-11 02:53:59.623,2019-04-01 06:06:16.427,21.0,21.0
BBSDEV,BBSDEV-19531,Task,2,Closed,Open,,Done,ToDo,,2019-03-11 02:53:59.623,2019-04-01 06:06:16.427,,,21.0
BBSDEV,BBSDEV-19535,Sub-task,1,Open,,In progress,ToDo,,Doing,2019-03-11 22:05:49.192,2019-03-11 22:05:49.192,2019-03-12 22:37:25.221,1.0,1.0
BBSDEV,BBSDEV-19535,Sub-task,2,In progress,Open,Closed,Doing,ToDo,Done,2019-03-11 22:05:49.192,2019-03-12 22:37:25.221,2019-03-15 03:35:40.305,2.0,3.0
BBSDEV,BBSDEV-19535,Sub-task,3,Closed,In progress,,Done,Doing,,2019-03-11 22:05:49.192,2019-03-15 03:35:40.305,,,3.0
BBSDEV,BBSDEV-19536,Sub-task,1,Open,,In progress,ToDo,,Doing,2019-03-11 22:11:49.940,2019-03-11 22:11:49.940,2019-03-13 03:47:52.354,1.0,1.0
BBSDEV,BBSDEV-19536,Sub-task,2,In progress,Open,Code review,Doing,ToDo,Doing,2019-03-11 22:11:49.940,2019-03-13 03:47:52.354,2019-03-20 23:23:14.809,7.0,8.0
BBSDEV,BBSDEV-19536,Sub-task,3,Code review,In progress,In progress,Doing,Doing,Doing,2019-03-11 22:11:49.940,2019-03-20 23:23:14.809,2019-03-21 04:30:33.217,0.0,8.0
BBSDEV,BBSDEV-19536,Sub-task,4,In progress,Code review,Closed,Doing,Doing,Done,2019-03-11 22:11:49.940,2019-03-21 04:30:33.217,2019-03-21 22:22:15.057,0.0,8.0
